Year,Month,Product,Brand,Category,Region,Channel,Units,UnitPrice,Revenue,COGS,GrossProfit,NetProfit
2025,7,Aquafina,Aquafina,Beverages,Germany & DACH,Modern Trade,5717389,0.55,3144563.95,1646608.03,1497955.92,644121.05
2025,8,Aquafina,Aquafina,Beverages,Germany & DACH,Modern Trade,5585627,0.55,3072094.85,1608660.58,1463434.27,629276.74
2025,9,Aquafina,Aquafina,Beverages,Germany & DACH,Modern Trade,4720281,0.55,2596154.55,1359440.93,1236713.62,531786.86
2025,10,Aquafina,Aquafina,Beverages,Germany & DACH,Modern Trade,3575963,0.55,1966779.65,1029877.34,936902.31,402867.99
2025,11,Aquafina,Aquafina,Beverages,Germany & DACH,Modern Trade,3407921,0.55,1874356.55,981481.25,892875.3,383936.38
2025,12,Aquafina,Aquafina,Beverages,Germany & DACH,Modern Trade,4321691,0.55,2376930.05,1244647.01,1132283.04,486881.71
2025,1,Aquafina,Aquafina,Beverages,Germany & DACH,Traditional Trade,1909318,0.533,1017666.49,549883.58,467782.91,201146.65
2025,2,Aquafina,Aquafina,Beverages,Germany & DACH,Traditional Trade,2070115,0.533,1103371.3,596193.12,507178.18,218086.62
2025,3,Aquafina,Aquafina,Beverages,Germany & DACH,Traditional Trade,2799977,0.533,1492387.74,806393.38,685994.36,294977.57
2025,4,Aquafina,Aquafina,Beverages,Germany & DACH,Traditional Trade,2493745,0.533,1329166.08,718198.56,610967.52,262716.03
2025,5,Aquafina,Aquafina,Beverages,Germany & DACH,Traditional Trade,3285000,0.533,1750905,946080,804825,346074.75
2025,6,Aquafina,Aquafina,Beverages,Germany & DACH,Traditional Trade,3295953,0.533,1756742.95,949234.46,807508.49,347228.65
2025,7,Aquafina,Aquafina,Beverages,Germany & DACH,Traditional Trade,3109734,0.533,1657488.22,895603.39,761884.83,327610.48
2025,8,Aquafina,Aquafina,Beverages,Germany & DACH,Traditional Trade,3171491,0.533,1690404.7,913389.41,777015.29,334116.57
2025,9,Aquafina,Aquafina,Beverages,Germany & DACH,Traditional Trade,3007388,0.533,1602937.8,866127.74,736810.06,316828.33
2025,10,Aquafina,Aquafina,Beverages,Germany & DACH,Traditional Trade,3378670,0.533,1800831.11,973056.96,827774.15,355942.88
2025,11,Aquafina,Aquafina,Beverages,Germany & DACH,Traditional Trade,2584220,0.533,1377389.26,744255.36,633133.9,272247.58
2025,12,Aquafina,Aquafina,Beverages,Germany & DACH,Traditional Trade,2252314,0.533,1200483.36,648666.43,551816.93,237281.28
2025,1,Aquafina,Aquafina,Beverages,Germany & DACH,E-commerce,1791206,0.583,1044273.1,515867.33,528405.77,227214.48
2025,2,Aquafina,Aquafina,Beverages,Germany & DACH,E-commerce,1591077,0.583,927597.89,458230.18,469367.71,201828.12
2025,3,Aquafina,Aquafina,Beverages,Germany & DACH,E-commerce,1754688,0.583,1022983.1,505350.14,517632.96,222582.17
2025,4,Aquafina,Aquafina,Beverages,Germany & DACH,E-commerce,1862841,0.583,1086036.3,536498.21,549538.09,236301.38
2025,5,Aquafina,Aquafina,Beverages,Germany & DACH,E-commerce,2324967,0.583,1355455.76,669590.5,685865.26,294922.06
2025,6,Aquafina,Aquafina,Beverages,Germany & DACH,E-commerce,2411469,0.583,1405886.43,694503.07,711383.36,305894.84
2025,7,Aquafina,Aquafina,Beverages,Germany & DACH,E-commerce,2371344,0.583,1382493.55,682947.07,699546.48,300804.99
2025,8,Aquafina,Aquafina,Beverages,Germany & DACH,E-commerce,2461775,0.583,1435214.82,708991.2,726223.62,312276.16
2025,9,Aquafina,Aquafina,Beverages,Germany & DACH,E-commerce,2395999,0.583,1396867.42,690047.71,706819.71,303932.48
2025,10,Aquafina,Aquafina,Beverages,Germany & DACH,E-commerce,1667031,0.583,971879.07,480104.93,491774.14,211462.88
2025,11,Aquafina,Aquafina,Beverages,Germany & DACH,E-commerce,1674895,0.583,976463.78,482369.76,494094.02,212460.43
2025,12,Aquafina,Aquafina,Beverages,Germany & DACH,E-commerce,2082308,0.583,1213985.56,599704.7,614280.86,264140.77
2025,1,Aquafina,Aquafina,Beverages,Germany & DACH,Foodservice,1515087,0.616,933293.59,436345.06,496948.53,213687.87
2025,2,Aquafina,Aquafina,Beverages,Germany & DACH,Foodservice,1518208,0.616,935216.13,437243.9,497972.23,214128.06
2025,3,Aquafina,Aquafina,Beverages,Germany & DACH,Foodservice,1516784,0.616,934338.94,436833.79,497505.15,213927.21
2025,4,Aquafina,Aquafina,Beverages,Germany & DACH,Foodservice,1896528,0.616,1168261.25,546200.06,622061.19,267486.31
2025,5,Aquafina,Aquafina,Beverages,Germany & DACH,Foodservice,2272697,0.616,1399981.35,654536.74,745444.61,320541.18
2025,6,Aquafina,Aquafina,Beverages,Germany & DACH,Foodservice,2134949,0.616,1315128.58,614865.31,700263.27,301113.21
2025,7,Aquafina,Aquafina,Beverages,Germany & DACH,Foodservice,2033369,0.616,1252555.3,585610.27,666945.03,286786.36
2025,8,Aquafina,Aquafina,Beverages,Germany & DACH,Foodservice,2399449,0.616,1478060.58,691041.31,787019.27,338418.29
2025,9,Aquafina,Aquafina,Beverages,Germany & DACH,Foodservice,1790641,0.616,1103034.86,515704.61,587330.25,252552.01
2025,10,Aquafina,Aquafina,Beverages,Germany & DACH,Foodservice,1811547,0.616,1115912.95,521725.54,594187.41,255500.59
2025,11,Aquafina,Aquafina,Beverages,Germany & DACH,Foodservice,1349212,0.616,831114.59,388573.06,442541.53,190292.86
2025,12,Aquafina,Aquafina,Beverages,Germany & DACH,Foodservice,1666261,0.616,1026416.78,479883.17,546533.61,235009.45
2025,1,Aquafina,Aquafina,Beverages,Poland & CEE,Modern Trade,3209131,0.55,1765022.05,924229.73,840792.32,361540.7
2025,2,Aquafina,Aquafina,Beverages,Poland & CEE,Modern Trade,3673843,0.55,2020613.65,1058066.78,962546.87,413895.15
2025,3,Aquafina,Aquafina,Beverages,Poland & CEE,Modern Trade,4021966,0.55,2212081.3,1158326.21,1053755.09,453114.69
2025,4,Aquafina,Aquafina,Beverages,Poland & CEE,Modern Trade,4054590,0.55,2230024.5,1167721.92,1062302.58,456790.11
2025,5,Aquafina,Aquafina,Beverages,Poland & CEE,Modern Trade,4098467,0.55,2254156.85,1180358.5,1073798.35,461733.29
2025,6,Aquafina,Aquafina,Beverages,Poland & CEE,Modern Trade,4722324,0.55,2597278.2,1360029.31,1237248.89,532017.02
2025,7,Aquafina,Aquafina,Beverages,Poland & CEE,Modern Trade,4926083,0.55,2709345.65,1418711.9,1290633.75,554972.51
2025,8,Aquafina,Aquafina,Beverages,Poland & CEE,Modern Trade,4912111,0.55,2701661.05,1414687.97,1286973.08,553398.42
2025,9,Aquafina,Aquafina,Beverages,Poland & CEE,Modern Trade,4585162,0.55,2521839.1,1320526.66,1201312.44,516564.35
2025,10,Aquafina,Aquafina,Beverages,Poland & CEE,Modern Trade,4007588,0.55,2204173.4,1154185.34,1049988.06,451494.87
2025,11,Aquafina,Aquafina,Beverages,Poland & CEE,Modern Trade,3271500,0.55,1799325,942192,857133,368567.19
2025,12,Aquafina,Aquafina,Beverages,Poland & CEE,Modern Trade,3566905,0.55,1961797.75,1027268.64,934529.11,401847.52
2025,1,Aquafina,Aquafina,Beverages,Poland & CEE,Traditional Trade,2383834,0.533,1270583.52,686544.19,584039.33,251136.91
2025,2,Aquafina,Aquafina,Beverages,Poland & CEE,Traditional Trade,2182330,0.533,1163181.89,628511.04,534670.85,229908.47
2025,3,Aquafina,Aquafina,Beverages,Poland & CEE,Traditional Trade,2816415,0.533,1501149.2,811127.52,690021.68,296709.32
2025,4,Aquafina,Aquafina,Beverages,Poland & CEE,Traditional Trade,2605948,0.533,1388970.28,750513.02,638457.26,274536.62
2025,5,Aquafina,Aquafina,Beverages,Poland & CEE,Traditional Trade,3327591,0.533,1773606,958346.21,815259.79,350561.71
2025,6,Aquafina,Aquafina,Beverages,Poland & CEE,Traditional Trade,3561364,0.533,1898207.01,1025672.83,872534.18,375189.7
2025,7,Aquafina,Aquafina,Beverages,Poland & CEE,Traditional Trade,3658159,0.533,1949798.75,1053549.79,896248.96,385387.05
2025,8,Aquafina,Aquafina,Beverages,Poland & CEE,Traditional Trade,3125237,0.533,1665751.32,900068.26,765683.06,329243.72
2025,9,Aquafina,Aquafina,Beverages,Poland & CEE,Traditional Trade,2840429,0.533,1513948.66,818043.55,695905.11,299239.2
2025,10,Aquafina,Aquafina,Beverages,Poland & CEE,Traditional Trade,2363929,0.533,1259974.16,680811.55,579162.61,249039.92
2025,11,Aquafina,Aquafina,Beverages,Poland & CEE,Traditional Trade,2571334,0.533,1370521.02,740544.19,629976.83,270890.04
2025,12,Aquafina,Aquafina,Beverages,Poland & CEE,Traditional Trade,2676007,0.533,1426311.73,770690.02,655621.71,281917.34
2025,1,Aquafina,Aquafina,Beverages,Poland & CEE,E-commerce,1837120,0.583,1071040.96,529090.56,541950.4,233038.67
2025,2,Aquafina,Aquafina,Beverages,Poland & CEE,E-commerce,1585712,0.583,924470.1,456685.06,467785.04,201147.57
2025,3,Aquafina,Aquafina,Beverages,Poland & CEE,E-commerce,2056436,0.583,1198902.19,592253.57,606648.62,260858.91
2025,4,Aquafina,Aquafina,Beverages,Poland & CEE,E-commerce,2010469,0.583,1172103.43,579015.07,593088.36,255027.99
2025,5,Aquafina,Aquafina,Beverages,Poland & CEE,E-commerce,2451408,0.583,1429170.86,706005.5,723165.36,310961.1
2025,6,Aquafina,Aquafina,Beverages,Poland & CEE,E-commerce,2446316,0.583,1426202.23,704539.01,721663.22,310315.18
2025,7,Aquafina,Aquafina,Beverages,Poland & CEE,E-commerce,2561673,0.583,1493455.36,737761.82,755693.54,324948.22
2025,8,Aquafina,Aquafina,Beverages,Poland & CEE,E-commerce,2216017,0.583,1291937.91,638212.9,653725.01,281101.75
2025,9,Aquafina,Aquafina,Beverages,Poland & CEE,E-commerce,2151662,0.583,1254418.95,619678.66,634740.29,272938.32
2025,10,Aquafina,Aquafina,Beverages,Poland & CEE,E-commerce,2050259,0.583,1195301,590474.59,604826.41,260075.36
2025,11,Aquafina,Aquafina,Beverages,Poland & CEE,E-commerce,1653532,0.583,964009.16,476217.22,487791.94,209750.53
2025,12,Aquafina,Aquafina,Beverages,Poland & CEE,E-commerce,2874389,0.583,1675768.79,827824.03,847944.76,364616.25
2025,1,Aquafina,Aquafina,Beverages,Poland & CEE,Foodservice,1330737,0.616,819733.99,383252.26,436481.73,187687.14
2025,2,Aquafina,Aquafina,Beverages,Poland & CEE,Foodservice,1389358,0.616,855844.53,400135.1,455709.43,195955.05
2025,3,Aquafina,Aquafina,Beverages,Poland & CEE,Foodservice,1709076,0.616,1052790.82,492213.89,560576.93,241048.08
2025,4,Aquafina,Aquafina,Beverages,Poland & CEE,Foodservice,1600144,0.616,985688.7,460841.47,524847.23,225684.31
2025,5,Aquafina,Aquafina,Beverages,Poland & CEE,Foodservice,2228842,0.616,1372966.67,641906.5,731060.17,314355.87
2025,6,Aquafina,Aquafina,Beverages,Poland & CEE,Foodservice,2131278,0.616,1312867.25,613808.06,699059.19,300595.45
2025,7,Aquafina,Aquafina,Beverages,Poland & CEE,Foodservice,2562643,0.616,1578588.09,738041.18,840546.91,361435.17
2025,8,Aquafina,Aquafina,Beverages,Poland & CEE,Foodservice,2069039,0.616,1274528.02,595883.23,678644.79,291817.26
2025,9,Aquafina,Aquafina,Beverages,Poland & CEE,Foodservice,1706174,0.616,1051003.18,491378.11,559625.07,240638.78
2025,10,Aquafina,Aquafina,Beverages,Poland & CEE,Foodservice,1768069,0.616,1089130.5,509203.87,579926.63,249368.45
2025,11,Aquafina,Aquafina,Beverages,Poland & CEE,Foodservice,1564474,0.616,963715.98,450568.51,513147.47,220653.41
2025,12,Aquafina,Aquafina,Beverages,Poland & CEE,Foodservice,1529457,0.616,942145.51,440483.62,501661.89,215714.61
2025,1,Aquafina,Aquafina,Beverages,Türkiye,Modern Trade,3681551,0.55,2024853.05,1060286.69,964566.36,414763.53
2025,2,Aquafina,Aquafina,Beverages,Türkiye,Modern Trade,3652630,0.55,2008946.5,1051957.44,956989.06,411505.3
2025,3,Aquafina,Aquafina,Beverages,Türkiye,Modern Trade,4172466,0.55,2294856.3,1201670.21,1093186.09,470070.02
2025,4,Aquafina,Aquafina,Beverages,Türkiye,Modern Trade,3914976,0.55,2153236.8,1127513.09,1025723.71,441061.2
2025,5,Aquafina,Aquafina,Beverages,Türkiye,Modern Trade,5362551,0.55,2949403.05,1544414.69,1404988.36,604144.99
2025,6,Aquafina,Aquafina,Beverages,Türkiye,Modern Trade,5925871,0.55,3259229.05,1706650.85,1552578.2,667608.63
2025,7,Aquafina,Aquafina,Beverages,Türkiye,Modern Trade,5894592,0.55,3242025.6,1697642.5,1544383.1,664084.73
2025,8,Aquafina,Aquafina,Beverages,Türkiye,Modern Trade,5970865,0.55,3283975.75,1719609.12,1564366.63,672677.65
2025,9,Aquafina,Aquafina,Beverages,Türkiye,Modern Trade,4743650,0.55,2609007.5,1366171.2,1242836.3,534419.61
2025,10,Aquafina,Aquafina,Beverages,Türkiye,Modern Trade,4314709,0.55,2373089.95,1242636.19,1130453.76,486095.12
2025,11,Aquafina,Aquafina,Beverages,Türkiye,Modern Trade,3768869,0.55,2072877.95,1085434.27,987443.68,424600.78
2025,12,Aquafina,Aquafina,Beverages,Türkiye,Modern Trade,4197959,0.55,2308877.45,1209012.19,1099865.26,472942.06
2025,1,Aquafina,Aquafina,Beverages,Türkiye,Traditional Trade,2064972,0.533,1100630.08,594711.94,505918.14,217544.8
2025,2,Aquafina,Aquafina,Beverages,Türkiye,Traditional Trade,3089621,0.533,1646767.99,889810.85,756957.14,325491.57
2025,3,Aquafina,Aquafina,Beverages,Türkiye,Traditional Trade,2935839,0.533,1564802.19,845521.63,719280.56,309290.64
2025,4,Aquafina,Aquafina,Beverages,Türkiye,Traditional Trade,4353628,0.533,2320483.72,1253844.86,1066638.86,458654.71
2025,5,Aquafina,Aquafina,Beverages,Türkiye,Traditional Trade,3395490,0.533,1809796.17,977901.12,831895.05,357714.87
2025,6,Aquafina,Aquafina,Beverages,Türkiye,Traditional Trade,3333134,0.533,1776560.42,959942.59,816617.83,351145.67
2025,7,Aquafina,Aquafina,Beverages,Türkiye,Traditional Trade,3387232,0.533,1805394.66,975522.82,829871.84,356844.89
2025,8,Aquafina,Aquafina,Beverages,Türkiye,Traditional Trade,3472822,0.533,1851014.13,1000172.74,850841.39,365861.8
2025,9,Aquafina,Aquafina,Beverages,Türkiye,Traditional Trade,3166948,0.533,1687983.28,912081.02,775902.26,333637.97
2025,10,Aquafina,Aquafina,Beverages,Türkiye,Traditional Trade,2468239,0.533,1315571.39,710852.83,604718.56,260028.98
2025,11,Aquafina,Aquafina,Beverages,Türkiye,Traditional Trade,2257362,0.533,1203173.95,650120.26,553053.69,237813.09
2025,12,Aquafina,Aquafina,Beverages,Türkiye,Traditional Trade,2867774,0.533,1528523.54,825918.91,702604.63,302119.99
2025,1,Aquafina,Aquafina,Beverages,Türkiye,E-commerce,1672744,0.583,975209.75,481750.27,493459.48,212187.58
2025,2,Aquafina,Aquafina,Beverages,Türkiye,E-commerce,2290024,0.583,1335083.99,659526.91,675557.08,290489.54
2025,3,Aquafina,Aquafina,Beverages,Türkiye,E-commerce,2994848,0.583,1745996.38,862516.22,883480.16,379896.47
2025,4,Aquafina,Aquafina,Beverages,Türkiye,E-commerce,1980899,0.583,1154864.12,570498.91,584365.21,251277.04
2025,5,Aquafina,Aquafina,Beverages,Türkiye,E-commerce,2339408,0.583,1363874.86,673749.5,690125.36,296753.9
2025,6,Aquafina,Aquafina,Beverages,Türkiye,E-commerce,2465248,0.583,1437239.58,709991.42,727248.16,312716.71
2025,7,Aquafina,Aquafina,Beverages,Türkiye,E-commerce,2591402,0.583,1510787.37,746323.78,764463.59,328719.34
2025,8,Aquafina,Aquafina,Beverages,Türkiye,E-commerce,2387775,0.583,1392072.82,687679.2,704393.62,302889.26
2025,9,Aquafina,Aquafina,Beverages,Türkiye,E-commerce,2437175,0.583,1420873.02,701906.4,718966.62,309155.65
2025,10,Aquafina,Aquafina,Beverages,Türkiye,E-commerce,2197692,0.583,1281254.44,632935.3,648319.14,278777.23
2025,11,Aquafina,Aquafina,Beverages,Türkiye,E-commerce,1938368,0.583,1130068.54,558249.98,571818.56,245881.98
2025,12,Aquafina,Aquafina,Beverages,Türkiye,E-commerce,1849260,0.583,1078118.58,532586.88,545531.7,234578.63
2025,1,Aquafina,Aquafina,Beverages,Türkiye,Foodservice,1385555,0.616,853501.88,399039.84,454462.04,195418.68
2025,2,Aquafina,Aquafina,Beverages,Türkiye,Foodservice,1495563,0.616,921266.81,430722.14,490544.67,210934.21
2025,3,Aquafina,Aquafina,Beverages,Türkiye,Foodservice,1811378,0.616,1115808.85,521676.86,594131.99,255476.76
2025,4,Aquafina,Aquafina,Beverages,Türkiye,Foodservice,1742394,0.616,1073314.7,501809.47,571505.23,245747.25
2025,5,Aquafina,Aquafina,Beverages,Türkiye,Foodservice,2167556,0.616,1335214.5,624256.13,710958.37,305712.1
2025,6,Aquafina,Aquafina,Beverages,Türkiye,Foodservice,2525201,0.616,1555523.82,727257.89,828265.93,356154.35
2025,7,Aquafina,Aquafina,Beverages,Türkiye,Foodservice,2733131,0.616,1683608.7,787141.73,896466.97,385480.8
2025,8,Aquafina,Aquafina,Beverages,Türkiye,Foodservice,2224734,0.616,1370436.14,640723.39,729712.75,313776.48
2025,9,Aquafina,Aquafina,Beverages,Türkiye,Foodservice,1996433,0.616,1229802.73,574972.7,654830.03,281576.91
2025,10,Aquafina,Aquafina,Beverages,Türkiye,Foodservice,1768583,0.616,1089447.13,509351.9,580095.23,249440.95
2025,11,Aquafina,Aquafina,Beverages,Türkiye,Foodservice,1710079,0.616,1053408.66,492502.75,560905.91,241189.54
2025,12,Aquafina,Aquafina,Beverages,Türkiye,Foodservice,1908149,0.616,1175419.78,549546.91,625872.87,269125.33
2025,1,Aquafina,Aquafina,Beverages,Levant & Egypt,Modern Trade,3702218,0.55,2036219.9,1066238.78,969981.12,417091.88
2025,2,Aquafina,Aquafina,Beverages,Levant & Egypt,Modern Trade,4098660,0.55,2254263,1180414.08,1073848.92,461755.04
2025,3,Aquafina,Aquafina,Beverages,Levant & Egypt,Modern Trade,4660889,0.55,2563488.95,1342336.03,1221152.92,525095.76
2025,4,Aquafina,Aquafina,Beverages,Levant & Egypt,Modern Trade,5155366,0.55,2835451.3,1484745.41,1350705.89,580803.53
2025,5,Aquafina,Aquafina,Beverages,Levant & Egypt,Modern Trade,5660272,0.55,3113149.6,1630158.34,1482991.26,637686.24
2025,6,Aquafina,Aquafina,Beverages,Levant & Egypt,Modern Trade,4880423,0.55,2684232.65,1405561.82,1278670.83,549828.46
2025,7,Aquafina,Aquafina,Beverages,Levant & Egypt,Modern Trade,7430857,0.55,4086971.35,2140086.82,1946884.53,837160.35
2025,8,Aquafina,Aquafina,Beverages,Levant & Egypt,Modern Trade,6032994,0.55,3318146.7,1737502.27,1580644.43,679677.1
2025,9,Aquafina,Aquafina,Beverages,Levant & Egypt,Modern Trade,4821883,0.55,2652035.65,1388702.3,1263333.35,543233.34
2025,10,Aquafina,Aquafina,Beverages,Levant & Egypt,Modern Trade,4313685,0.55,2372526.75,1242341.28,1130185.47,485979.75
2025,11,Aquafina,Aquafina,Beverages,Levant & Egypt,Modern Trade,5838406,0.55,3211123.3,1681460.93,1529662.37,657754.82
2025,12,Aquafina,Aquafina,Beverages,Levant & Egypt,Modern Trade,3950823,0.55,2172952.65,1137837.02,1035115.63,445099.72
2025,1,Aquafina,Aquafina,Beverages,Levant & Egypt,Traditional Trade,2696390,0.533,1437175.87,776560.32,660615.55,284064.69
2025,2,Aquafina,Aquafina,Beverages,Levant & Egypt,Traditional Trade,2541824,0.533,1354792.19,732045.31,622746.88,267781.16
2025,3,Aquafina,Aquafina,Beverages,Levant & Egypt,Traditional Trade,2483240,0.533,1323566.92,715173.12,608393.8,261609.33
2025,4,Aquafina,Aquafina,Beverages,Levant & Egypt,Traditional Trade,3355278,0.533,1788363.17,966320.06,822043.11,353478.54
2025,5,Aquafina,Aquafina,Beverages,Levant & Egypt,Traditional Trade,3089708,0.533,1646814.36,889835.9,756978.46,325500.74
2025,6,Aquafina,Aquafina,Beverages,Levant & Egypt,Traditional Trade,3110370,0.533,1657827.21,895786.56,762040.65,327677.48
2025,7,Aquafina,Aquafina,Beverages,Levant & Egypt,Traditional Trade,3509115,0.533,1870358.3,1010625.12,859733.18,369685.27
2025,8,Aquafina,Aquafina,Beverages,Levant & Egypt,Traditional Trade,3831150,0.533,2042002.95,1103371.2,938631.75,403611.65
2025,9,Aquafina,Aquafina,Beverages,Levant & Egypt,Traditional Trade,3456154,0.533,1842130.08,995372.35,846757.73,364105.82
2025,10,Aquafina,Aquafina,Beverages,Levant & Egypt,Traditional Trade,3070345,0.533,1636493.89,884259.36,752234.53,323460.85
2025,11,Aquafina,Aquafina,Beverages,Levant & Egypt,Traditional Trade,2854145,0.533,1521259.29,821993.76,699265.53,300684.18
2025,12,Aquafina,Aquafina,Beverages,Levant & Egypt,Traditional Trade,2622240,0.533,1397653.92,755205.12,642448.8,276252.98
2025,1,Aquafina,Aquafina,Beverages,Levant & Egypt,E-commerce,1933878,0.583,1127450.87,556956.86,570494.01,245312.42
2025,2,Aquafina,Aquafina,Beverages,Levant & Egypt,E-commerce,1612759,0.583,940238.5,464474.59,475763.91,204578.48
2025,3,Aquafina,Aquafina,Beverages,Levant & Egypt,E-commerce,1734341,0.583,1011120.8,499490.21,511630.59,220001.15
2025,4,Aquafina,Aquafina,Beverages,Levant & Egypt,E-commerce,2414146,0.583,1407447.12,695274.05,712173.07,306234.42
2025,5,Aquafina,Aquafina,Beverages,Levant & Egypt,E-commerce,2267813,0.583,1322134.98,653130.14,669004.84,287672.08
2025,6,Aquafina,Aquafina,Beverages,Levant & Egypt,E-commerce,2823520,0.583,1646112.16,813173.76,832938.4,358163.51
2025,7,Aquafina,Aquafina,Beverages,Levant & Egypt,E-commerce,2693396,0.583,1570249.87,775698.05,794551.82,341657.28
2025,8,Aquafina,Aquafina,Beverages,Levant & Egypt,E-commerce,2514672,0.583,1466053.78,724225.54,741828.24,318986.14
2025,9,Aquafina,Aquafina,Beverages,Levant & Egypt,E-commerce,2111415,0.583,1230954.94,608087.52,622867.42,267832.99
2025,10,Aquafina,Aquafina,Beverages,Levant & Egypt,E-commerce,2045215,0.583,1192360.34,589021.92,603338.42,259435.52
2025,11,Aquafina,Aquafina,Beverages,Levant & Egypt,E-commerce,1665292,0.583,970865.24,479604.1,491261.14,211242.29
2025,12,Aquafina,Aquafina,Beverages,Levant & Egypt,E-commerce,1904959,0.583,1110591.1,548628.19,561962.91,241644.05
2025,1,Aquafina,Aquafina,Beverages,Levant & Egypt,Foodservice,1708198,0.616,1052249.97,491961.02,560288.95,240924.25
2025,2,Aquafina,Aquafina,Beverages,Levant & Egypt,Foodservice,1711041,0.616,1054001.26,492779.81,561221.45,241325.22
2025,3,Aquafina,Aquafina,Beverages,Levant & Egypt,Foodservice,1667563,0.616,1027218.81,480258.14,546960.67,235193.09
2025,4,Aquafina,Aquafina,Beverages,Levant & Egypt,Foodservice,1845531,0.616,1136847.1,531512.93,605334.17,260293.69
2025,5,Aquafina,Aquafina,Beverages,Levant & Egypt,Foodservice,1944229,0.616,1197645.06,559937.95,637707.11,274214.06
2025,6,Aquafina,Aquafina,Beverages,Levant & Egypt,Foodservice,2490500,0.616,1534148,717264,816884,351260.12
2025,7,Aquafina,Aquafina,Beverages,Levant & Egypt,Foodservice,2776526,0.616,1710340.02,799639.49,910700.53,391601.23
2025,8,Aquafina,Aquafina,Beverages,Levant & Egypt,Foodservice,2723041,0.616,1677393.26,784235.81,893157.45,384057.7
2025,9,Aquafina,Aquafina,Beverages,Levant & Egypt,Foodservice,1925063,0.616,1185838.81,554418.14,631420.67,271510.89
2025,10,Aquafina,Aquafina,Beverages,Levant & Egypt,Foodservice,2066846,0.616,1273177.14,595251.65,677925.49,291507.96
2025,11,Aquafina,Aquafina,Beverages,Levant & Egypt,Foodservice,1659854,0.616,1022470.06,478037.95,544432.11,234105.81
2025,12,Aquafina,Aquafina,Beverages,Levant & Egypt,Foodservice,2010344,0.616,1238371.9,578979.07,659392.83,283538.92
2025,1,Aquafina,Aquafina,Beverages,Gulf & Middle East,Modern Trade,4063810,0.55,2235095.5,1170377.28,1064718.22,457828.83
2025,2,Aquafina,Aquafina,Beverages,Gulf & Middle East,Modern Trade,4037269,0.55,2220497.95,1162733.47,1057764.48,454838.73
2025,3,Aquafina,Aquafina,Beverages,Gulf & Middle East,Modern Trade,4359689,0.55,2397828.95,1255590.43,1142238.52,491162.56
2025,4,Aquafina,Aquafina,Beverages,Gulf & Middle East,Modern Trade,4423424,0.55,2432883.2,1273946.11,1158937.09,498342.95
2025,5,Aquafina,Aquafina,Beverages,Gulf & Middle East,Modern Trade,5031453,0.55,2767299.15,1449058.46,1318240.69,566843.5
2025,6,Aquafina,Aquafina,Beverages,Gulf & Middle East,Modern Trade,5491792,0.55,3020485.6,1581636.1,1438849.5,618705.29
2025,7,Aquafina,Aquafina,Beverages,Gulf & Middle East,Modern Trade,5450584,0.55,2997821.2,1569768.19,1428053.01,614062.79
2025,8,Aquafina,Aquafina,Beverages,Gulf & Middle East,Modern Trade,6385637,0.55,3512100.35,1839063.46,1673036.89,719405.86
2025,9,Aquafina,Aquafina,Beverages,Gulf & Middle East,Modern Trade,5106306,0.55,2808468.3,1470616.13,1337852.17,575276.43
2025,10,Aquafina,Aquafina,Beverages,Gulf & Middle East,Modern Trade,3867847,0.55,2127315.85,1113939.94,1013375.91,435751.64
2025,11,Aquafina,Aquafina,Beverages,Gulf & Middle East,Modern Trade,4436178,0.55,2439897.9,1277619.26,1162278.64,499779.82
2025,12,Aquafina,Aquafina,Beverages,Gulf & Middle East,Modern Trade,4205351,0.55,2312943.05,1211141.09,1101801.96,473774.84
2025,1,Aquafina,Aquafina,Beverages,Gulf & Middle East,Traditional Trade,2192048,0.533,1168361.58,631309.82,537051.76,230932.26
2025,2,Aquafina,Aquafina,Beverages,Gulf & Middle East,Traditional Trade,2896663,0.533,1543921.38,834238.94,709682.44,305163.45
2025,3,Aquafina,Aquafina,Beverages,Gulf & Middle East,Traditional Trade,2779632,0.533,1481543.86,800534.02,681009.84,292834.23
2025,4,Aquafina,Aquafina,Beverages,Gulf & Middle East,Traditional Trade,3050897,0.533,1626128.1,878658.34,747469.76,321412
2025,5,Aquafina,Aquafina,Beverages,Gulf & Middle East,Traditional Trade,3245658,0.533,1729935.71,934749.5,795186.21,341930.07
2025,6,Aquafina,Aquafina,Beverages,Gulf & Middle East,Traditional Trade,4086863,0.533,2178297.98,1177016.54,1001281.44,430551.02
2025,7,Aquafina,Aquafina,Beverages,Gulf & Middle East,Traditional Trade,3889439,0.533,2073070.99,1120158.43,952912.56,409752.4
2025,8,Aquafina,Aquafina,Beverages,Gulf & Middle East,Traditional Trade,5336582,0.533,2844398.21,1536935.62,1307462.59,562208.91
2025,9,Aquafina,Aquafina,Beverages,Gulf & Middle East,Traditional Trade,3176787,0.533,1693227.47,914914.66,778312.81,334674.51
2025,10,Aquafina,Aquafina,Beverages,Gulf & Middle East,Traditional Trade,3040808,0.533,1620750.66,875752.7,744997.96,320349.12
2025,11,Aquafina,Aquafina,Beverages,Gulf & Middle East,Traditional Trade,2747167,0.533,1464240.01,791184.1,673055.91,289414.04
2025,12,Aquafina,Aquafina,Beverages,Gulf & Middle East,Traditional Trade,2939384,0.533,1566691.67,846542.59,720149.08,309664.1
